timestamp,machine_id,cycle_number,shift,barrel_temp,mold_temp,injection_pressure,holding_pressure,injection_speed,cooling_time,cycle_time,screw_rpm,cushion_size,melt_temp,melt_viscosity,ambient_temp,humidity,temp_gradient,pressure_ratio,cooling_efficiency,machine_health,cycles_since_maintenance,maintenance_event,is_defective,defect_type,length_mm,width_mm,thickness_mm,energy_kwh
2024-01-04 07:19:59,M002,909,1,230.92,46.0,90.45,56.2,73.54,20.92,46.95,110.21,4.59,241.8,271.09,19.73,60.63,184.92,0.621,0.446,94.42,104,0,0,,100.029,49.969,2.987,14.73
2024-01-04 07:21:01,M002,910,1,222.04,43.23,120.41,64.24,82.89,28.99,50.3,94.89,5.15,226.76,200.46,20.68,59.82,178.82,0.534,0.576,94.39,105,0,0,,100.037,49.967,3.009,16.09
2024-01-04 07:22:28,M002,911,1,225.01,51.61,106.83,73.62,72.47,24.97,84.48,88.44,4.58,236.95,298.31,19.25,57.83,173.4,0.689,0.296,94.37,106,0,0,,100.035,50.024,3.018,15.2
2024-01-04 07:23:30,M002,912,1,226.2,46.54,113.05,70.36,83.39,28.05,63.71,98.62,5.55,237.6,290.83,24.53,54.68,179.66,0.622,0.44,94.36,107,0,0,,100.007,49.974,2.998,15.82
2024-01-04 07:24:38,M002,913,1,237.89,40.05,90.47,54.56,62.85,15.99,78.24,114.49,3.17,242.36,308.39,23.23,46.64,197.84,0.603,0.204,94.33,108,0,0,,99.914,50.094,3.005,15.39
2024-01-04 07:25:43,M002,914,1,232.74,57.94,117.26,76.1,54.02,21.53,59.96,124.85,3.43,245.21,278.98,21.74,31.17,174.8,0.649,0.359,94.28,109,0,1,short_shot,100.43,49.99,2.96,16.44
2024-01-04 07:26:38,M002,915,1,234.43,58.2,86.59,43.35,79.42,16.71,70.41,104.24,5.12,245.56,302.21,20.62,45.16,176.23,0.501,0.237,94.27,110,0,0,,99.931,50.093,2.919,14.7
2024-01-04 07:28:01,M002,916,1,222.12,56.31,106.29,66.47,72.49,29.81,60.37,111.05,5.73,232.8,351.31,25.76,45.56,165.82,0.625,0.494,94.22,111,0,0,,100.177,49.96,3.014,16.0
2024-01-04 07:29:12,M002,917,1,242.3,49.29,89.78,60.37,95.24,17.66,74.9,131.95,4.58,248.29,391.17,23.42,45.99,193.0,0.672,0.236,94.18,112,0,0,,99.992,49.977,2.997,15.91
2024-01-04 07:30:07,M002,918,1,224.58,60.47,92.27,58.63,52.91,25.55,65.37,142.76,4.17,230.48,360.47,26.97,52.26,164.11,0.635,0.391,94.17,113,0,0,,100.049,50.035,3.015,14.03
2024-01-04 07:31:35,M002,919,1,231.58,39.04,92.76,46.72,78.09,27.77,53.05,83.84,5.03,246.19,354.1,24.0,41.3,192.54,0.504,0.523,94.15,114,0,0,,99.797,50.001,3.021,15.53
2024-01-04 07:32:33,M002,920,1,235.5,56.34,99.62,54.96,66.5,18.19,54.18,97.51,5.5,241.43,393.7,20.82,38.67,179.16,0.552,0.336,94.11,115,0,0,,100.177,50.04,2.989,15.13
2024-01-04 07:33:24,M002,921,1,223.01,50.15,93.4,60.99,80.47,26.71,51.62,131.36,4.38,234.59,387.08,25.99,54.58,172.86,0.653,0.517,94.09,116,0,0,,99.897,49.979,2.983,14.78
2024-01-04 07:34:09,M002,922,1,227.54,58.37,114.59,60.77,85.43,23.82,58.56,121.5,5.11,235.59,249.61,25.85,49.99,169.17,0.53,0.407,94.08,117,0,1,flow_lines,100.63,50.159,3.001,16.77
2024-01-04 07:34:59,M002,923,1,226.37,50.92,102.1,66.86,68.42,20.39,56.66,141.91,6.46,235.96,369.39,22.64,37.52,175.45,0.655,0.36,94.03,118,0,0,,99.972,50.051,2.971,14.9
2024-01-04 07:36:23,M002,924,1,242.43,58.55,93.5,53.84,57.8,22.47,87.07,120.6,3.35,255.07,373.73,24.39,45.86,183.88,0.576,0.258,93.98,119,0,0,,100.101,50.031,2.966,14.82
2024-01-04 07:37:51,M002,925,1,229.99,39.64,108.55,63.14,75.22,17.68,63.76,114.64,5.63,243.69,295.6,23.66,34.85,190.35,0.582,0.277,93.97,120,0,0,,99.765,49.96,2.967,16.25
2024-01-04 07:39:03,M002,926,1,226.05,54.84,109.18,68.12,60.37,17.56,84.97,140.01,6.68,242.49,233.98,21.35,32.41,171.21,0.624,0.207,93.96,121,0,1,flow_lines,100.028,50.133,3.266,15.0
2024-01-04 07:40:10,M002,927,1,240.92,40.55,89.99,46.71,89.49,25.89,86.54,117.15,3.67,251.84,241.73,22.7,38.31,200.37,0.519,0.299,93.93,122,0,0,,100.094,50.008,2.99,14.61
2024-01-04 07:41:38,M002,928,1,235.94,41.37,107.75,70.4,66.32,22.09,77.16,95.02,3.8,243.34,329.71,27.82,40.92,194.57,0.653,0.286,93.9,123,0,0,,100.088,50.053,2.962,14.78
2024-01-04 07:42:49,M002,929,1,237.05,57.19,105.08,61.94,66.72,17.41,61.24,83.95,6.26,252.11,233.99,27.82,34.47,179.87,0.589,0.284,93.89,124,0,0,,99.886,49.952,3.051,16.04
2024-01-04 07:44:06,M002,930,1,221.85,60.62,121.1,80.17,75.17,18.0,73.71,93.74,5.96,236.88,276.44,20.33,30.32,161.24,0.662,0.244,93.87,125,0,0,,99.991,50.048,2.938,17.34
2024-01-04 07:45:15,M002,931,1,220.02,50.87,85.7,51.96,78.43,21.38,87.85,99.41,7.42,231.57,258.51,18.8,64.47,169.14,0.606,0.243,93.85,126,0,0,,100.024,50.001,2.962,13.79
2024-01-04 07:46:26,M002,932,1,224.64,57.22,92.16,46.66,94.02,17.65,73.5,135.91,5.3,233.68,340.18,19.61,36.24,167.42,0.506,0.24,93.8,127,0,1,short_shot,99.738,50.069,3.114,15.24
2024-01-04 07:47:38,M002,933,1,232.02,55.91,114.9,66.53,73.44,25.82,77.81,141.44,6.44,246.17,295.18,26.16,46.78,176.11,0.579,0.332,93.78,128,0,0,,99.935,50.058,2.946,16.73
2024-01-04 07:48:44,M002,934,1,226.59,53.04,113.72,60.67,87.12,21.92,89.88,106.66,5.21,230.03,364.02,24.21,54.28,173.56,0.534,0.244,93.76,129,0,0,,100.112,49.951,3.079,16.49
2024-01-04 07:49:41,M002,935,1,220.61,51.72,108.18,75.59,67.55,16.06,77.19,108.37,5.76,228.65,380.86,22.85,68.55,168.89,0.699,0.208,93.72,130,0,0,,99.809,50.021,3.006,16.06
2024-01-04 07:50:46,M002,936,1,228.28,55.06,101.21,52.32,93.45,19.72,53.73,85.77,3.51,235.8,266.99,21.46,34.47,173.22,0.517,0.367,93.69,131,0,0,,99.948,50.065,2.992,15.77
2024-01-04 07:51:43,M002,937,1,235.56,54.87,108.53,63.41,53.42,27.32,45.97,103.97,5.25,245.1,252.1,25.19,30.16,180.69,0.584,0.594,93.65,132,0,0,,100.023,50.072,2.985,15.3
2024-01-04 07:52:46,M002,938,1,228.13,49.84,110.86,73.73,64.43,25.4,79.47,82.3,7.98,238.67,340.9,18.12,34.85,178.29,0.665,0.32,93.63,133,0,0,,100.018,50.009,2.97,16.46
2024-01-04 07:53:33,M002,939,1,227.95,50.0,105.11,59.93,83.05,28.07,76.82,101.9,7.99,235.51,323.49,24.31,59.93,177.95,0.57,0.365,93.61,134,0,0,,99.981,50.002,2.986,16.69
2024-01-04 07:54:44,M002,940,1,239.17,48.74,103.79,58.05,59.07,27.15,88.07,116.24,7.16,253.56,347.16,19.65,67.36,190.43,0.559,0.308,93.57,135,0,0,,99.994,49.923,3.017,15.25
2024-01-04 07:55:42,M002,941,1,222.6,43.71,110.92,74.08,71.33,22.18,61.26,99.16,3.38,231.58,342.51,21.96,35.11,178.88,0.668,0.362,93.54,136,0,0,,99.952,49.897,3.016,16.35
2024-01-04 07:56:41,M002,942,1,236.18,38.35,89.7,51.72,55.07,15.39,53.22,91.58,5.65,244.38,396.59,22.56,47.91,197.83,0.577,0.289,93.5,137,0,0,,99.88,50.048,2.946,15.33
2024-01-04 07:57:34,M002,943,1,223.79,50.5,114.93,78.26,84.03,28.2,82.04,112.3,3.5,232.8,274.16,19.96,51.9,173.29,0.681,0.344,93.47,138,0,0,,100.162,49.952,3.003,15.67
2024-01-04 07:58:45,M002,944,1,234.54,49.97,106.83,66.16,68.42,25.55,66.39,146.88,4.94,246.85,274.79,25.17,31.15,184.58,0.619,0.385,93.44,139,0,0,,99.9,50.037,2.981,15.1
2024-01-04 08:00:12,M002,945,1,222.66,43.53,111.15,67.64,53.39,23.91,72.63,136.38,3.11,231.72,353.14,23.5,30.77,179.13,0.609,0.329,93.42,140,0,0,,99.954,49.947,3.011,15.11
2024-01-04 08:01:32,M002,946,1,224.68,46.71,96.93,58.23,53.41,25.9,84.59,98.84,7.58,237.87,245.46,27.28,48.5,177.98,0.601,0.306,93.39,141,0,0,,99.922,50.013,3.018,15.27
2024-01-04 08:02:40,M002,947,1,235.01,58.64,101.33,64.48,92.65,26.07,80.81,136.84,6.93,244.47,395.22,25.63,42.67,176.38,0.636,0.323,93.34,142,0,0,,100.016,50.0,3.034,16.16
2024-01-04 08:03:57,M002,948,1,219.47,53.05,102.89,66.54,89.43,20.69,48.22,123.76,7.11,229.7,342.76,26.05,67.57,166.42,0.647,0.429,93.32,143,0,0,,100.091,49.985,2.976,15.16
2024-01-04 08:05:02,M002,949,1,232.03,50.71,88.19,60.31,54.98,21.9,67.71,137.72,4.79,243.28,393.7,22.17,63.19,181.32,0.684,0.323,93.28,144,0,0,,99.976,49.99,3.01,13.93
2024-01-04 08:05:49,M002,950,1,223.26,50.61,130.08,72.97,74.6,24.46,69.32,144.43,6.3,232.1,369.52,25.72,53.07,172.65,0.561,0.353,93.26,145,0,1,short_shot,101.225,50.045,3.086,17.21
2024-01-04 08:06:57,M002,951,1,237.07,41.65,76.25,45.97,56.33,25.18,61.85,131.91,7.13,247.82,277.33,21.54,30.86,195.42,0.603,0.407,93.22,146,0,0,,99.859,50.021,2.969,14.44
2024-01-04 08:08:10,M002,952,1,227.65,51.55,84.28,56.18,87.63,16.74,63.88,117.2,6.59,236.78,319.62,19.46,52.51,176.1,0.667,0.262,93.19,147,0,1,short_shot,100.169,50.248,3.011,14.81
2024-01-04 08:09:25,M002,953,1,232.8,47.9,86.47,44.53,61.52,27.77,70.77,88.19,7.73,243.6,303.02,25.39,39.0,184.89,0.515,0.392,93.17,148,0,0,,99.953,50.068,2.925,14.44
2024-01-04 08:10:19,M002,954,1,232.59,57.27,84.25,55.9,76.29,25.28,45.55,98.31,7.83,238.68,303.13,27.99,38.25,175.31,0.663,0.555,93.15,149,0,0,,99.923,50.003,2.962,14.89
2024-01-04 08:11:31,M002,955,1,234.98,45.58,113.84,77.63,63.06,22.59,49.61,130.87,6.9,246.33,304.31,25.75,40.97,189.41,0.682,0.455,93.11,150,0,0,,100.035,50.074,3.069,16.0
2024-01-04 08:12:29,M002,956,1,229.22,51.66,112.15,64.58,66.43,20.5,52.46,85.89,5.04,244.0,254.7,25.7,56.32,177.57,0.576,0.391,93.08,151,0,0,,100.191,49.961,3.026,15.38
2024-01-04 08:13:24,M002,957,1,235.62,41.48,93.77,63.55,57.17,15.91,73.09,137.41,6.83,248.07,298.34,25.76,52.22,194.14,0.678,0.218,93.04,152,0,0,,100.008,49.932,3.008,15.6
2024-01-04 08:14:52,M002,958,1,224.52,43.73,108.66,57.12,86.68,20.53,82.34,123.57,5.24,236.14,213.24,21.85,32.04,180.79,0.526,0.249,93.03,153,0,0,,100.06,50.076,2.963,16.5
2024-01-04 08:16:02,M002,959,1,223.05,49.22,119.84,80.84,92.28,16.07,76.6,103.3,7.51,233.85,392.77,24.87,60.48,173.83,0.675,0.21,93.01,154,0,0,,100.093,49.959,3.016,16.46
2024-01-04 08:17:07,M002,960,1,221.43,51.85,98.81,59.17,51.84,17.2,61.12,113.31,3.05,229.45,294.8,22.11,67.12,169.58,0.599,0.281,92.97,155,0,0,,99.874,50.017,2.998,14.89
2024-01-04 08:18:25,M002,961,1,223.24,51.96,80.09,41.11,86.32,21.09,64.64,107.15,7.21,234.76,207.91,26.86,45.04,171.29,0.513,0.326,92.93,156,0,0,,100.242,49.948,2.977,13.88
2024-01-04 08:19:52,M002,962,1,226.77,42.41,90.95,48.07,82.64,26.63,82.85,132.12,5.2,239.55,325.48,26.91,69.51,184.37,0.529,0.321,92.91,157,0,0,,100.018,50.063,2.983,14.92
2024-01-04 08:20:43,M002,963,1,234.88,62.34,93.8,49.75,60.41,28.14,79.89,142.18,6.52,245.78,342.62,27.44,50.06,172.54,0.53,0.352,92.88,158,0,0,,99.982,49.99,3.058,14.95
2024-01-04 08:21:30,M002,964,1,220.9,46.55,110.56,71.19,65.99,29.09,61.65,124.49,3.89,231.77,326.27,26.58,32.16,174.34,0.644,0.472,92.85,159,0,0,,99.856,49.955,3.004,15.59
2024-01-04 08:22:48,M002,965,1,240.26,43.89,77.54,50.55,99.55,23.52,87.2,118.83,4.28,251.21,289.77,25.81,40.64,196.37,0.652,0.27,92.81,160,0,0,,99.899,50.022,2.986,14.39
2024-01-04 08:24:12,M002,966,1,238.8,48.27,81.81,49.32,61.05,17.53,49.01,83.18,6.89,249.5,309.85,23.43,51.43,190.54,0.603,0.358,92.79,161,0,0,,100.094,49.926,3.024,14.98
2024-01-04 08:25:23,M002,967,1,231.78,55.39,96.68,58.81,53.64,25.97,64.48,81.07,3.55,238.22,346.52,20.11,68.5,176.39,0.608,0.403,92.75,162,0,0,,99.859,49.938,3.015,15.4
2024-01-04 08:26:26,M002,968,1,219.66,41.9,81.29,41.63,55.27,25.91,50.9,111.44,3.13,230.17,389.19,26.47,36.46,177.77,0.512,0.509,92.72,163,0,1,warping,100.188,49.325,3.306,14.02
2024-01-04 08:27:21,M002,969,1,239.79,47.55,109.51,58.92,79.23,23.12,49.38,85.95,7.98,249.42,296.21,22.22,30.3,192.24,0.538,0.468,92.7,164,0,0,,100.102,49.948,3.021,16.35
2024-01-04 08:28:29,M002,970,1,233.01,44.81,106.07,72.3,89.86,17.96,46.62,80.59,7.1,245.08,244.77,27.86,68.74,188.2,0.682,0.385,92.68,165,0,0,,99.983,49.985,3.002,16.2
2024-01-04 08:29:43,M002,971,1,236.14,55.9,111.88,61.44,89.92,20.89,70.79,119.92,6.06,248.85,334.35,23.5,40.66,180.24,0.549,0.295,92.66,166,0,1,flow_lines,100.899,50.069,3.179,15.62
2024-01-04 08:30:30,M002,972,1,241.91,41.03,89.88,55.73,54.69,22.22,65.89,129.81,6.53,255.79,235.59,24.82,48.17,200.88,0.62,0.337,92.63,167,0,1,short_shot,99.147,49.708,2.951,14.43
2024-01-04 08:31:24,M002,973,1,229.82,57.04,87.48,56.09,83.06,16.54,87.5,85.11,3.13,242.14,296.06,20.4,59.0,172.78,0.641,0.189,92.59,168,0,0,,99.824,49.892,2.988,15.02
2024-01-04 08:32:23,M002,974,1,235.5,58.12,112.86,60.96,93.11,29.03,66.61,87.83,5.39,245.42,277.41,21.96,36.78,177.39,0.54,0.436,92.58,169,0,0,,99.92,49.984,3.057,16.44
2024-01-04 08:33:19,M002,975,1,220.61,47.01,172.12602883408871,47.9,74.76,17.0,59.73,98.35,7.52,227.48,355.76,24.96,35.73,173.61,0.526,0.285,92.54,170,0,1,warping,99.421,50.222,2.971,15.25
2024-01-04 08:34:39,M002,976,1,238.09,48.26,108.22,72.58,64.17,23.27,45.16,114.99,4.75,250.91,351.01,25.1,44.56,189.83,0.671,0.515,92.52,171,0,1,sink_marks,99.942,49.89,2.896,15.99
2024-01-04 08:35:31,M002,977,1,218.24,45.27,87.42,55.16,98.34,19.31,85.49,113.54,4.75,229.98,274.19,18.89,34.12,172.97,0.631,0.226,92.49,172,0,0,,99.877,50.029,3.022,14.31
2024-01-04 08:36:42,M002,978,1,219.81,49.5,89.04,46.32,67.87,26.81,54.5,136.94,5.7,233.21,332.78,26.4,39.29,170.31,0.52,0.492,92.46,173,0,0,,100.079,50.019,2.986,15.56
2024-01-04 08:37:54,M002,979,1,238.59,45.16,118.3,72.55,53.58,24.12,58.64,123.16,3.19,255.23,205.11,25.69,66.53,193.43,0.613,0.411,92.42,174,0,0,,99.836,49.968,3.019,16.53
2024-01-04 08:39:21,M002,980,1,237.63,51.52,110.67,66.41,78.16,21.3,48.75,133.89,7.19,245.03,348.17,21.43,43.65,186.11,0.6,0.437,92.4,175,0,0,,100.017,50.018,2.994,16.38
2024-01-04 08:40:51,M002,981,1,230.0,51.36,120.14,74.53,77.08,18.47,79.39,120.33,4.09,243.11,211.48,26.59,39.71,178.64,0.62,0.233,92.38,176,0,0,,100.017,50.027,2.982,15.78
2024-01-04 08:42:02,M002,982,1,239.07,40.94,98.74,64.91,88.85,15.16,81.59,88.54,3.34,247.0,211.16,27.51,56.5,198.13,0.657,0.186,92.35,177,0,0,,99.946,50.056,2.967,15.09
2024-01-04 08:43:16,M002,983,1,226.35,46.3,100.42,64.6,77.11,26.36,55.24,93.86,4.36,238.81,315.8,25.83,49.63,180.05,0.643,0.477,92.32,178,0,0,,100.076,49.977,2.957,15.54
2024-01-04 08:44:04,M002,984,1,226.79,54.66,98.71,66.18,87.17,29.39,88.91,110.49,6.04,231.44,392.97,21.47,49.42,172.13,0.67,0.331,92.29,179,0,0,,100.042,49.937,2.986,15.92
2024-01-04 08:45:32,M002,985,1,221.86,51.16,85.42,59.45,86.35,16.1,70.17,93.33,4.42,239.32,204.04,25.08,60.36,170.7,0.696,0.229,92.28,180,0,0,,100.071,50.002,3.036,14.51
2024-01-04 08:46:57,M002,986,1,232.61,57.02,105.0,58.71,63.92,28.45,88.68,93.22,4.97,242.88,216.18,22.68,64.69,175.59,0.559,0.321,92.24,181,0,0,,100.098,49.972,3.019,15.5
2024-01-04 08:47:42,M002,987,1,236.82,53.8,106.81,70.68,55.01,20.83,76.08,88.51,4.11,246.12,329.66,22.68,57.64,183.02,0.662,0.274,92.2,182,0,0,,99.83,49.991,2.966,15.61
2024-01-04 08:48:42,M002,988,1,230.77,56.17,97.66,52.62,99.6,16.78,85.55,89.29,5.11,241.04,370.57,27.08,66.17,174.6,0.539,0.196,92.18,183,0,0,,100.057,49.977,3.053,16.43
2024-01-04 08:49:49,M002,989,1,232.86,44.97,75.88,46.94,80.48,27.75,59.85,82.97,5.79,243.41,293.84,24.36,60.98,187.9,0.619,0.464,92.17,184,0,0,,100.18,49.95,2.989,14.13
2024-01-04 08:51:14,M002,990,1,232.76,59.56,89.13,53.25,93.41,16.39,68.89,135.55,5.95,246.07,380.78,20.82,61.51,173.2,0.597,0.238,92.14,185,0,0,,100.022,50.001,2.95,14.88
2024-01-04 08:52:29,M002,991,1,218.02,56.55,112.69,68.9,71.89,27.08,55.83,131.29,6.37,229.1,243.49,26.49,67.31,161.47,0.611,0.485,92.1,186,0,0,,100.125,50.01,3.016,15.19
2024-01-04 08:53:43,M002,992,1,231.68,60.91,102.74,64.05,56.14,23.6,70.36,109.41,4.48,239.58,304.34,27.53,61.22,170.77,0.623,0.335,92.09,187,0,1,burn_marks,99.535,49.79,3.061,15.3
2024-01-04 08:54:44,M002,993,1,234.8,53.16,100.5,59.94,76.08,22.8,71.51,114.84,6.01,246.28,226.03,19.9,30.53,181.65,0.596,0.319,92.06,188,0,0,,100.163,49.935,2.979,15.47
2024-01-04 08:55:44,M002,994,1,229.04,51.98,81.68,47.41,76.28,26.19,47.83,148.24,5.32,239.77,372.43,23.06,61.15,177.06,0.58,0.548,92.05,189,0,0,,100.049,50.02,2.98,14.68
2024-01-04 08:56:44,M002,995,1,238.76,47.95,114.29,74.21,54.48,27.22,45.15,119.55,7.3,248.18,288.19,27.5,50.74,190.81,0.649,0.603,92.01,190,0,1,sink_marks,100.668,50.21,2.771,17.63
2024-01-04 08:57:58,M002,996,1,235.69,44.41,83.35,53.62,62.2,23.59,48.41,86.41,4.4,239.7,394.16,21.22,30.3,191.28,0.643,0.487,91.99,191,0,0,,99.87,49.998,3.014,14.88
2024-01-04 08:58:50,M002,997,1,221.39,40.77,96.86,56.95,64.52,23.93,49.4,80.54,4.61,230.69,324.14,19.73,65.92,180.61,0.588,0.484,91.94,192,0,0,,99.884,50.009,3.032,15.03
2024-01-04 09:00:08,M002,998,1,224.64,57.0,88.2,59.39,70.01,24.09,75.52,109.75,4.51,239.95,354.91,20.52,44.92,167.63,0.673,0.319,91.9,193,0,1,sink_marks,99.982,50.047,2.892,14.48
2024-01-04 09:01:17,M002,999,1,224.55,57.39,86.87,45.18,56.97,15.16,56.76,117.73,4.42,232.09,365.8,23.23,66.61,167.16,0.52,0.267,91.87,194,0,0,,99.938,50.05,2.992,13.7
2024-01-04 09:02:26,M002,1000,1,223.24,47.71,95.33,52.65,67.23,23.34,50.67,108.36,6.36,236.99,356.31,22.59,53.41,175.53,0.552,0.461,91.82,195,0,0,,100.008,50.004,2.964,14.63
2024-01-04 09:03:24,M002,1001,1,230.96,41.71,95.18,60.45,61.19,23.53,83.83,142.75,5.68,240.45,200.76,20.31,61.41,189.24,0.635,0.281,91.81,196,0,0,,99.983,50.029,2.955,15.35
2024-01-04 09:04:49,M002,1002,1,227.26,54.35,113.48,71.93,71.51,16.34,84.96,92.76,5.65,232.92,297.06,26.88,39.65,172.91,0.634,0.192,91.77,197,0,0,,99.918,49.979,3.023,15.91
2024-01-04 09:06:15,M002,1003,1,233.29,43.77,92.36,61.8,67.52,26.86,51.22,144.77,8.0,250.61,346.17,19.46,42.02,189.52,0.669,0.524,91.72,198,0,0,,100.113,50.099,2.966,15.51
2024-01-04 09:07:24,M002,1004,1,238.39,40.6,92.46,57.7,62.57,22.08,81.92,112.41,5.88,247.01,379.49,27.09,62.25,197.8,0.624,0.27,91.68,199,0,0,,100.013,49.972,3.02,15.58
2024-01-04 09:08:41,M002,1005,1,234.16,56.97,115.12,69.11,53.21,29.28,52.76,118.48,7.62,245.73,323.87,27.25,46.7,177.19,0.6,0.555,91.65,200,0,0,,100.085,49.98,3.01,15.95
2024-01-04 09:10:03,M002,1006,1,232.35,46.05,115.89,74.51,86.01,15.03,51.05,148.15,6.95,240.66,213.83,19.11,64.06,186.3,0.643,0.294,91.62,201,0,0,,99.938,50.054,2.969,15.82
2024-01-04 09:10:49,M002,1007,1,233.42,52.01,105.18,68.83,60.65,29.04,52.1,125.24,4.15,242.79,391.03,20.3,48.25,181.41,0.654,0.557,91.59,202,0,0,,99.951,49.983,2.972,16.14
2024-01-04 09:11:56,M002,1008,1,228.7,46.41,86.97,52.26,99.62,22.32,61.24,115.27,3.42,237.89,317.28,20.85,60.48,182.3,0.601,0.364,91.56,203,0,0,,99.933,50.014,3.025,14.48
2024-01-04 09:13:09,M002,1009,1,225.96,44.91,107.05,64.16,81.42,18.79,62.01,92.98,3.84,236.41,383.84,27.98,35.51,181.05,0.599,0.303,91.53,204,0,1,weld_lines,99.84,50.32,3.333,14.97
2024-01-04 09:14:18,M002,1010,1,223.82,45.31,97.12,53.05,91.32,23.14,63.91,146.82,6.49,230.85,385.87,19.8,57.68,178.52,0.546,0.362,91.51,205,0,0,,100.011,49.988,3.011,15.05
2024-01-04 09:15:32,M002,1011,1,235.81,51.71,92.74,53.56,61.97,25.98,61.91,141.51,7.19,242.44,273.55,19.28,62.95,184.1,0.578,0.42,91.49,206,0,0,,99.885,50.04,2.955,14.51
2024-01-04 09:16:45,M002,1012,1,226.22,60.53,117.09,62.7,70.03,21.73,74.1,106.31,5.29,236.35,259.49,21.49,48.15,165.69,0.535,0.293,91.45,207,0,0,,100.037,50.102,2.989,15.87
2024-01-04 09:18:02,M002,1013,1,239.68,59.03,83.68,53.56,91.0,20.95,68.45,116.15,4.12,246.95,234.7,20.57,48.53,180.65,0.64,0.306,91.43,208,0,1,warping,99.554,49.673,3.038,15.17
2024-01-04 09:19:11,M002,1014,1,236.92,59.81,92.07,51.89,78.14,23.29,85.82,109.93,4.65,244.85,267.42,26.66,68.0,177.12,0.564,0.271,91.41,209,0,1,flash,98.534,49.637,3.053,14.77
2024-01-04 09:20:15,M002,1015,1,222.11,42.59,122.89,80.4,54.89,24.66,77.33,116.89,3.81,237.74,356.53,20.12,58.32,179.52,0.654,0.319,91.39,210,0,0,,99.973,49.952,3.07,16.63
2024-01-04 09:21:02,M002,1016,1,230.93,56.2,110.07,57.96,81.62,17.36,60.56,116.47,4.98,237.5,238.38,23.4,50.04,174.73,0.527,0.287,91.35,211,0,1,sink_marks,100.067,50.114,3.059,16.2
2024-01-04 09:22:03,M002,1017,1,234.85,54.63,122.36,61.2,57.39,28.43,49.34,138.65,4.15,244.45,358.83,19.79,60.14,180.22,0.5,0.576,91.31,212,0,0,,99.946,50.051,2.981,16.27
2024-01-04 09:23:19,M002,1018,1,222.7,50.36,95.61,50.35,95.67,24.71,84.89,138.27,7.62,231.92,235.36,18.82,38.12,172.34,0.527,0.291,91.27,213,0,0,,99.748,49.959,3.0,15.7
2024-01-04 09:24:26,M002,1019,1,237.79,52.25,94.7,53.67,91.3,21.28,84.36,132.67,4.55,248.25,339.95,25.16,48.58,185.54,0.567,0.252,91.26,214,0,0,,100.005,49.96,3.047,15.3
2024-01-04 09:25:14,M002,1020,1,221.05,47.74,96.35,59.95,71.56,21.04,47.67,96.74,4.9,226.43,371.3,25.95,49.07,173.31,0.622,0.441,91.24,215,0,0,,99.983,50.008,2.994,14.66
2024-01-04 09:26:06,M002,1021,1,221.01,55.18,82.81,50.5,70.6,19.35,88.59,123.57,5.01,227.03,393.0,20.54,34.03,165.83,0.61,0.218,91.21,216,0,1,burn_marks,99.674,49.945,2.947,13.19
2024-01-04 09:27:32,M002,1022,1,218.0,44.57,116.28,70.26,54.52,15.41,66.68,125.88,6.22,228.2,385.54,22.62,50.35,173.43,0.604,0.231,91.18,217,0,0,,100.06,49.966,3.048,15.31
2024-01-04 09:28:52,M002,1023,1,220.81,52.04,109.33,73.63,53.38,18.46,56.79,103.33,8.0,233.83,299.28,21.5,33.45,168.77,0.673,0.325,91.14,218,0,0,,100.159,49.995,3.028,14.54
2024-01-04 09:29:55,M002,1024,1,230.73,47.3,117.02,74.33,95.75,21.11,61.71,144.87,5.34,245.13,256.92,18.91,65.49,183.43,0.635,0.342,91.12,219,0,1,flash,100.157,50.003,3.064,16.04
2024-01-04 09:31:02,M002,1025,1,234.41,46.72,80.24,42.29,98.7,16.83,45.42,81.12,7.46,246.56,328.56,19.54,37.7,187.69,0.527,0.371,91.09,220,0,1,short_shot,100.002,50.051,2.995,14.39
2024-01-04 09:32:06,M002,1026,1,232.04,50.08,94.76,59.04,56.57,26.88,54.05,144.98,5.75,238.19,278.66,18.98,53.55,181.96,0.623,0.497,91.05,221,0,0,,100.065,50.003,2.954,15.87
2024-01-04 09:32:58,M002,1027,1,241.1,48.35,106.22,72.36,57.36,16.7,49.99,86.04,4.1,252.38,373.83,25.06,38.07,192.75,0.681,0.334,91.01,222,0,1,warping,99.75,49.979,3.073,15.94
2024-01-04 09:34:12,M002,1028,1,232.69,42.13,99.67,50.38,75.71,25.57,88.88,120.42,4.53,240.65,287.07,21.71,43.05,190.57,0.505,0.288,90.99,223,0,0,,100.118,50.012,3.021,15.35
2024-01-04 09:35:18,M002,1029,1,233.75,58.63,82.62,52.04,52.39,22.28,84.47,144.27,6.05,242.34,394.35,18.7,63.76,175.11,0.63,0.264,90.97,224,0,0,,99.998,50.07,3.004,13.5
2024-01-04 09:36:37,M002,1030,1,238.09,47.01,76.68,52.4,78.55,28.61,63.7,134.34,6.05,242.32,349.48,21.02,61.4,191.08,0.683,0.449,90.96,225,0,0,,99.802,49.931,3.012,14.46
2024-01-04 09:37:41,M002,1031,1,235.35,50.51,97.73,61.35,60.15,20.38,51.29,85.78,3.88,248.4,213.94,26.58,67.04,184.84,0.628,0.397,90.93,226,0,0,,99.964,50.054,2.965,14.63
